Geneid,Int._Ctrl_#1_1,PD_126_R10_S1_1,PD_126_R11_S1_1,PD_126_R12_S1_1,PD_126_R13_S1_1,PD_126_R14_S1_1,PD_126_R15_S1_1,PD_126_R16_S1_1,PD_126_R5_S1_1,PD_126_R6_S1_1,PD_126_R7_S1_1,PD_126_R8_S1_1,PD_126_R9_S1_1,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1
b3920,6.084584553368049,5.593947698248432,5.761837075531306,5.746502796080332,5.815987414008845,6.150731924246253,6.070883430748352,6.139102624507124,5.745230203042583,5.82108500090636,5.968941161539825,6.104239593829691,5.378562117022172,5.9715471317714615,4.327717340077765,3.5823276337463748,3.982757482602545,3.5568784333625354,3.8090312884776405,3.879330307513844,3.2241863797935086,4.300913613720527,4.400663482664359
b3921,5.826410855568267,5.812384473030164,5.572396948917371,5.814842460591888,5.618062406746929,5.571186586001706,5.634671990692587,5.720229086231777,5.658958144677059,5.773107533836696,5.759831809373281,5.506099807583439,5.494966859517526,6.8194630874997815,7.218298875017466,5.606764549772387,5.595486386948942,5.303857405215355,5.462823674703334,5.709263118193636,5.3717575702477225,6.491094535353868,6.19715647409339
b3922,7.296519657568348,7.641397877976261,7.529002865211375,7.378804700879928,7.393241555944214,7.655010032321734,7.682051158419083,7.603775313779364,7.605743219980113,7.686289130762656,7.375842034869888,7.397087901323933,7.379745858354265,8.615422937024812,8.494726138788051,5.144300857308589,5.069607983320719,4.860397159745978,4.8331985066475225,5.274987170219109,5.349125147435458,8.36466728779817,8.344036956697702
b3923,7.573049871313499,7.781821629366962,7.680996694573882,7.6232711463900475,7.730786800381723,7.822127624512308,7.757326559431639,7.796417757929357,7.617726601541296,7.562609142415419,7.662879706381804,7.4845580485072105,7.713300570538853,8.58197631053881,8.767639351804082,5.416934381897718,5.453096312636882,5.473524304237599,4.849103495662343,5.442202000583258,5.522578507730494,8.325270735505644,8.366634304691171
b3924,7.150987510956212,8.431559465880246,8.627975481968633,8.524712795778408,8.565279445394708,8.535290204012474,8.605463943831785,8.635810555734247,8.427970643727921,8.45997250807012,8.46573189990293,8.51329779008719,8.529528956855627,7.415905650264565,6.43526913029,5.011026820526737,4.815648139120577,5.017016941885105,4.818750307367559,5.106200709277363,4.905909961336431,8.575749075508911,8.570803382040712
b3925,4.892694904859583,5.5708673193847575,5.528426360069904,5.6372044026345485,5.557871424797694,5.560436424815318,5.559757679463161,5.74907604585224,5.540292693791541,5.526740150575947,5.5302007138715705,5.7451992903837965,5.516611728563996,5.860831304449157,5.554496863319111,5.511433982078454,5.299383628376182,5.28168001482887,5.360416097821044,5.507165429195788,5.448861792073295,5.277249630981504,5.393264302747675
b3926,4.405601157954187,7.500756166092389,7.962527944405112,7.962654022814254,7.931443443460662,7.9207366297726285,7.722637232761184,7.6876638497366345,7.9721153000945675,7.924973597225253,8.049947897122241,7.697958173604093,7.906702005269086,5.8035339085678235,5.878024576933059,5.753550226386837,6.035154906045133,6.203408425414925,6.093411326227501,5.991423969089184,6.194103212873056,4.6256941762786505,5.044521918816177
b3927,3.560223808847826,7.479026839985551,7.810118183305999,7.878987788286546,7.883943334940269,7.6829652125787256,7.322655487888689,7.497348118569582,7.894255618943108,7.8442767396110185,7.955345082187626,7.53511782052991,7.926159892674698,5.644888560666398,6.246013025781735,6.084427703643356,6.0697869992164,6.325805451685302,6.291580814804102,5.941369362854294,6.042827017959967,4.846009917906164,4.6286324802638985
b3928,10.576859877939233,10.609574450521771,10.65857583368929,10.514516603234648,10.67695169129727,10.625037653397667,10.568020806733061,10.700903110938143,10.699282708622777,10.769706543737795,10.809613405895007,10.642437953908097,10.547901331304558,10.227702074675774,10.168787528850581,9.720855752254643,9.563284665150093,9.624908219945503,9.585562397360908,9.300703597777844,9.501334637917585,10.979766822067408,10.938228799655235
b3929,10.16036018885408,9.229351550279933,9.220050708733334,9.18920167137634,9.227211319943512,9.21773392115009,9.16645524175843,9.205061738402522,9.293521980881554,9.20920745609056,9.086245833695855,9.104488113296236,9.048102387550713,9.274712817506137,9.191321357180335,8.313007106415963,8.573644144987817,8.56181382691218,8.240211791906985,8.134468548564714,8.05929790526253,9.053918994466422,9.116717616221194
b3930,5.410355996382776,5.462583451434915,5.437263159014814,5.41110390220117,5.348017472877289,5.482159653362905,5.356926628223896,5.333387746028155,5.510362921862047,5.318365000047872,5.345505501309036,5.373999540398637,5.39030680752424,6.20581407916979,5.1007967956916955,5.968853056038811,5.958581559324747,6.040832896160926,6.158223916618586,5.875425440974932,5.897713690569317,6.6272968364574885,6.173523590567505
b3931,6.376614268733872,8.848013539360931,8.882933502450307,8.691570878628827,8.795410007462857,8.885684243641778,8.78146797634762,8.868054777006325,8.844607976144925,8.81658800613065,8.835866628499257,8.755216611862506,8.74412276594581,7.222302860439017,6.886657144377807,10.042075958000025,10.03025224889312,10.056493157704171,10.031242796553416,9.931363282292205,9.994533231469092,10.075280570822015,10.029979091162623
b3932,6.731889874434584,8.898094151869246,8.958251572032042,8.936838163505094,8.914003520961847,8.946888841273735,8.966526897489453,8.976383503875764,8.944764569668527,8.963167080099181,8.978261250373325,8.847463422168522,8.917665163592124,7.533490612982746,7.493163390235031,9.693131512982804,9.752448997408905,9.837649025726561,9.808163149905385,9.589444531965079,9.62876637703388,10.781300997683202,10.632431987978757
b3933,6.894707352887951,10.059895513794178,10.156297422888597,10.270569938354575,10.269973384941306,10.146448025269105,10.161264194216681,10.25715266359135,10.297168221968882,10.326560421034005,10.28283798048501,10.123924101733817,9.96519419983195,7.466201459776461,6.118960096987656,5.633019622411728,5.974121750524097,5.801739105047129,6.019111071635039,6.008452191504448,5.976672914754984,7.490041060030044,7.088525508020182
b3934,5.541988747617762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999803061946203,6.157804402595977,4.909919910149016,5.096608932381939,5.305256133556266,5.407559952696305,5.313876686935224,5.173628742749009,5.210486827755971,3.915160368578338,3.8478213492529645
b3935,4.921576437668461,5.820053436297105,5.789807200418152,5.83739370404893,5.938852579735552,5.766512323963014,5.813194656725899,5.956283686085143,5.719899451992559,5.770394515926672,5.806520544571003,5.9101634521256585,5.777928197530741,5.40919346405691,3.89167387404148,6.358798472022475,6.488084146845094,6.703882930184366,6.81211223725925,6.656935455627621,6.712432943306106,5.390924424570941,5.038016249183073
b3936,11.69172432390782,11.146625688762725,11.412860950479345,11.362740574457167,11.339019259881358,11.356584777557662,11.345172279634532,11.29342352285044,11.416210563273337,11.408372870385644,11.299118930267364,11.440613264373017,11.27574644907037,11.474768773222625,11.38310131806956,7.485028181089618,7.172247654049187,8.14916082694267,7.547627641392479,7.575431444203989,7.377120423868714,12.408925591296384,12.003384129933785
b3937,4.254061006726145,5.807995486416055,5.488852998109989,5.763564012449158,5.727674680708332,5.458685947834795,5.595586392404473,5.7843980768515975,5.794385943675484,5.6936305472887225,5.731390887943866,5.847598725974011,5.651687577570297,4.493114425732481,4.532946555552455,9.36594466869131,9.445000221447188,9.562718942496735,9.665858709456856,9.522213069468375,9.6164676827415,8.2327654310895,7.16885477463912
b3938,8.293307028785348,9.052509188811724,8.96590491245466,8.941345467803037,8.929049135918655,8.832574204836154,9.009099137547766,9.112446607126,9.003063877719084,8.911360724412853,8.915861423558116,9.031405114251497,8.850579030723418,8.771429646052399,7.945951560796956,9.93189194194705,9.963724601149693,10.29299747108793,10.294421518215943,10.317447357285673,10.09526626766237,10.73306159175562,9.564735326310833
b3939,6.3682319907021165,6.369826717163011,6.010687453727314,6.004329058397018,5.984324424321108,6.054835926737307,6.07321137814048,6.237330753194302,5.893981973895572,5.832507365417351,5.96468215952411,6.1456862527221015,6.3247706052891655,6.351015042862014,5.3241094592753075,9.459711085283681,9.645319448832089,9.522536404251783,9.51180854084805,9.455323189992281,9.519926611090533,10.201344647067625,8.076438960278484
b3940,6.407444158350994,6.56765224055567,6.38088323380688,6.31833910849328,6.338696691892255,6.172068481208184,6.1854356802936294,6.439692885219564,6.2961012701133905,6.296056056993598,6.2575368321056,6.40175797255866,6.394198917882086,5.859598615378341,5.984156865805895,9.908706174570234,10.018064605881191,9.935013152995266,9.962833321177106,9.958613270169538,10.026165544133006,9.525935246054564,7.553399772612188
b3941,8.480156770401289,9.084403493381707,8.039807918226971,8.067416495854298,8.099641047534849,8.30024969988755,8.359252715144217,8.678024329384273,8.112546724849162,7.9882651001311755,7.978664135377746,8.503021367379539,8.773585499991123,7.656242511694901,7.018888542916571,6.92900933403889,6.7398490563015425,6.834901668604655,6.83231943996567,7.0367265439302376,6.980500938284232,9.719667598338024,8.494040039975744
b3942,6.277109928160133,6.616801298806157,6.6957861883185,6.592821698797495,6.50504235512854,6.635092362110074,6.585828880103515,6.6506349958177156,6.629814532628321,6.685383425528163,6.584759053478005,6.691218351459276,6.5538530930327665,7.655667964599489,7.58313827769732,5.074504803728612,5.187688898162277,5.23466377782681,5.117435258190511,5.1822109534138106,5.295889249971548,5.3615648174544415,5.382741519337499
b3943,3.972468290429646,4.556398110726203,4.490258275842371,4.5104984638343915,4.4348801310223935,4.132747247848065,4.337468932442664,4.488009312433794,4.453942289891815,4.562156937221101,4.366455473466374,4.276330857701291,4.185447630728024,4.451680313309328,4.12567055655458,3.5149116743861417,3.9586913319232795,3.9162165996068423,3.9056640309928143,3.9330210907236083,3.9661397417447777,4.131068206977056,4.223396977908171
b3944,0.7575404494286595,1.7960721484084419,2.384376138164049,2.375724965454053,2.0087086921559543,2.0576837626184394,2.0989056750424706,2.3395345325766304,2.5052679006380014,2.127591093852575,2.388624287009149,2.0840239149046957,1.4285700565346158,2.646556745665574,1.1968709598399754,0.5493307304888017,0.30992423629248644,0.7902878071521626,0.3085205050375785,0.0,0.3083502405586294,1.4170665136136131,1.4546027173295393
b3945,3.4560177931241047,4.895857926798469,5.111594375900363,5.0034887028687995,5.064535539974811,4.903099223203848,5.0993704690529125,5.0281830500257945,4.983909882339496,4.989958137458428,4.826384993561742,5.084561355538178,4.782256109348039,4.586631526899571,4.010114276924824,1.946160736642245,1.30779299700276,1.8961202116515594,1.2232550889313267,1.449162518003661,1.3788961234383308,2.981150369318308,3.839741252394499
