Geneid,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1
b0020,0.04227887663792007,-0.08657799962202528,-1.087969624580813,-1.2569816637731037,-1.2298314832857002,-1.0300763848214336,-1.3166761613995348,-1.0844548080850283,0.1934008296337213,-0.04375667130912486,0.12151007504478795,0.04482578005568438,-0.004466588557587414,-0.04035919149809697,0.14865427943702603,-0.00014437299003056125,-0.007758274974763779,0.06611778082538589
b0021,0.6447312934820819,-0.3867039934063423,1.5549911925536173,1.6009459044525634,1.908772888530446,1.547832140333394,1.5441744538655917,1.7236331183451505,2.961885481745959,2.774709539207754,2.83140534328532,-0.1588841503578342,0.3403552758803001,-0.18147112552246591,0.6482143267327674,0.006553509644589894,-0.22403673144911185,0.11424280382410457
b0022,0.540036401297491,0.20163096314704188,0.5119901240456608,0.5923763729285607,0.6289919945442888,0.6642182650737194,0.3147800007261061,0.600529658594473,2.4363569264612597,2.4438509333003706,2.5886162111628,0.26449064830487234,-0.033371692774363915,-0.23111895553050754,0.9275667992613128,-0.2796199250850657,0.7188742138773199,-0.09870374816467464
b0023,0.3398729276156711,-0.5283875023568267,-7.316287123078813,-7.006454562365807,-6.523657602360999,-7.075134119836702,-6.598645852124242,-6.385101461346673,-0.8905404614381869,-0.7709309165928744,-0.8626051462513189,-0.07697947506931158,0.04082132977455366,0.03615814529475614,0.2777279470080334,-0.32691624073576087,0.4330220899528765,-0.3460672255132824
b0024,-0.05666740774647572,0.4570971094887195,1.3331444448463836,1.4048749475791968,1.207694564233277,1.224311692358036,1.2889858241902719,1.095100518606559,1.7462157583785824,1.872764000752288,2.098363717216386,0.007535871292615681,-0.12456162521235825,0.11702575391974168,0.10224669674423836,0.4477467516398157,-0.06397271325211218,0.5700631922227535
b0025,0.38699107304839053,-0.25704887582992253,-1.2323611762611346,-1.3555844238729726,-1.4147749323915022,-1.468861799305457,-1.3144149621844452,-1.1093199797485402,0.548697693679884,0.6387274452690601,0.3110537374636788,0.006118765513930313,-0.03105901881303552,0.024940253299106985,0.2705061956353827,-0.22177305654267965,0.20061709933681193,-0.17300046138091307
b0026,-0.33716994776526743,0.15823632072858196,-0.6415665828575827,-0.6704011359305397,-0.7015287235789334,-0.6932141252463202,-0.5757874298526948,-0.5640957252413132,0.5983224289667097,0.8507496196735405,0.4458007899129326,0.074098991954342,-0.0656212138201493,-0.008477778134193592,-0.412197957225481,0.31142915126276893,-0.5362692071112161,0.3165565695012633
b0027,-0.6709796261914596,0.5776445335763087,-0.5611810833881803,-0.6589314699105921,-0.6070492176292648,-0.5894571444157313,-0.520485958572861,-0.444828349649109,0.19291854751907866,0.4678444502957406,0.32074611265912534,-0.022434980512968217,0.08258803878857535,-0.06015305827561068,-0.742147340459054,0.6783441442359388,-0.7252161392476602,0.5428124360308466
b0028,-0.3284368789095051,0.6403676151635409,0.01769029150018664,-0.06822527260159372,-0.29751107670784815,0.07982304072296031,0.20848506814986134,0.07051088612124445,0.5090547301500079,0.9439593778629893,0.5203744339307637,0.12758126579456164,-0.0070131184646946565,-0.12056814732986787,-0.5351357203176637,0.7869514942839322,-0.5593568131815383,0.78861792262654
b0029,-0.34629600721688014,0.6541261466572017,0.6293453571378675,0.606989976306588,0.6377134813183298,0.6017857129571524,0.5979468332661027,0.6128907083542332,0.4844119852031987,0.9790512282746011,0.38371857813665944,0.03292407919478624,-0.052598285869987826,0.01967420667520159,-0.39517082035184803,0.7818409148645831,-0.3676832910280421,0.806953344323496
b0030,0.04577193899130361,-0.03709669314664632,-1.8221880497566656,-1.8950507609626532,-1.4799591792336058,-2.0197899527653407,-1.7933839908633904,-2.1504201295338032,-1.743815905275134,-1.6235263897970937,-1.7141218574465626,0.15783403982680566,-0.0869746918824954,-0.07085934794431026,0.16962176441664356,0.05860684363601054,0.04002109805977083,0.1541143464384951
