Geneid,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1,PD_132_R10_S1_1,PD_132_R10_S2_1,PD_132_R11_S1_1,PD_132_R11_S2_1,PD_132_R12_S1_1,PD_132_R12_S2_1,PD_132_R13_S1_1,PD_132_R13_S2_1,PD_132_R5_S1_1,PD_132_R6_S1_1,PD_132_R7_S1_1,PD_132_R8_S1_1,PD_132_R8_S2_1,PD_132_R9_S1_1,PD_132_R9_S2_1
b0011,2.5403321547682176,2.852495206290968,3.0772992650134503,2.742463852255934,3.0064518009027648,3.028253745503818,2.862614876800676,2.4985793131769984,3.263931413062016,2.7267380274243522,2.3869769348233554,2.4015078844223052,2.6630500529426646,1.7380490436204283,2.9164248995570374,2.0255240522588527,2.787213842902745,3.123259230872331,2.6839467642903694,3.4148380083428793,2.897218743142386,3.181102388097552,3.360485220040242
b0012,1.8564566345400157,1.2397194389231871,0.25724459455655263,1.1339862719711635,0.6747715408604007,0.6947565538313067,0.46885980175977593,0.8326524687097798,1.8543401727471525,0.32213495408065257,3.2152288994514837,3.871359659065359,3.4322812182335682,3.171080738459749,3.0385821399590034,3.3254727398905737,0.923817299322227,0.6476479253996781,0.6148950993513427,1.399664103375323,0.9981583586746936,1.311497624235835,0.5804140418101262
b0013,1.5296928915385133,0.7657158253566658,1.266274130510658,1.1339862719711635,1.6539030315070598,0.5800383863995969,1.1057086751712828,0.0,2.5131253771670585,0.0,0.0,0.0,1.7444977539563042,1.2465084449142503,1.2888701346736742,0.0,1.4824645790754578,1.4328717934972306,1.9522634248163917,2.917165505067398,0.3776619270647769,2.364452963308111,0.672953879219111
b0014,11.933095118843871,9.433686563281908,9.170234227404077,9.333147974402253,9.53931039072153,9.660263880398512,9.422978683468207,9.667467297930957,9.744538225031771,10.024270003857984,12.126989984520192,12.184862172538391,12.217676475989386,12.023534355603399,11.562018610761852,11.645702288544076,9.656380293608205,9.59318638828267,9.70888252194306,9.954702713562012,9.707452507928014,9.808290924737875,9.91290340252936
b0015,8.87481056838481,6.913118972508516,6.8909156989226386,6.802535442760894,7.142171439310966,6.914326035793203,7.0346771527683325,7.063106904666437,7.409249946344924,7.34880466974611,9.562127635584336,9.619434009207783,9.632936998465368,9.376290683359437,9.0673323857926,9.089799363005147,7.306384395297686,7.331693396954558,7.314190235212219,7.496085344441734,7.288836521273808,7.517572280661938,7.40109684040932
b0016,6.826672263079426,5.378417205309473,5.108379024585667,5.167942043582984,5.3702241601272815,4.775148203254284,5.148075720844136,4.938659163658971,5.8818730767170875,6.143573725093568,8.177845940944312,8.1821435982763,8.092857755728899,7.887269340749931,7.621354999972414,7.5858793014971875,6.649196826758363,6.5924925923250015,6.762347876868086,6.025679523823899,6.455854197869963,6.140894687209846,6.366893763482945
b0018,6.927377342537356,6.293215865199618,6.264749545969919,6.2146250768134585,6.157561700682709,6.533332344865205,6.189555654345858,6.417750263601628,6.706254634940018,7.09868239309937,8.803825752195458,8.640551079292855,8.791263645310023,8.923186961290924,8.756434269476244,8.691703998795234,7.1088375272930575,6.796356027537467,6.903125286143452,7.062969150272088,6.993038669335954,7.151689965314749,7.319679818193654
b4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0019,8.431658729374188,8.860512406623775,8.715514733456502,8.79371928071295,8.678422341623829,9.171031823669132,8.792041998394637,9.225674745346588,8.41852033653143,8.811264632997482,7.40297168969454,7.310011625257121,7.315329480466587,7.085488993117388,7.646469748209974,7.876241951087037,8.721304070205495,8.802915665625175,8.622301952734995,8.78976954005369,8.976196841246491,8.545235329510552,8.66273721406569
b0020,6.4805964914019984,6.403912196412895,6.354619827799623,6.3187272248591135,6.5077406957942365,6.35894204336718,6.351328141382447,6.425204197182596,6.740691056839292,5.86220585422576,4.273312764503421,4.37100412565175,4.741236753137146,4.567029180074496,4.347410662412902,4.755978804432942,6.870106880311837,6.76887453832925,6.716949432146719,6.988371767364913,6.38194952887865,7.05203400888718,6.103249409659271
b0021,5.450080896308176,2.459791402665022,2.9590308289031553,2.43720442750039,3.2668898797556234,2.625229062667446,2.3946388215737437,2.7329183568469606,1.0363391266584197,0.7855361637949383,0.999200586334095,1.595879798857436,2.2564196022148892,2.9294513862931,2.765373368719774,2.9120212089448505,1.8460977920692505,1.0654011752317296,1.3433505147811613,1.0379149773470813,0.9721966555213959,0.965476387693794,0.3089373536058414
b0022,7.571655646982112,5.247530084124184,4.949667743044948,4.751920480288804,5.910606235080625,4.703419510734246,5.701913649696632,4.884335687654637,4.6543507381927895,2.43438273654987,3.9627813206230202,3.979581553278516,3.8873368543984594,3.4687375793938515,2.8785192226479106,2.314054285731437,3.769539903791671,4.0843770605542415,4.335145092036133,4.778520669695893,1.861782805733842,4.613904568827914,2.1662276348437493
b0023,9.881708532728855,10.667334203910864,10.785135008754729,10.780471824274933,11.022041625988209,10.417397438244414,11.177335768933053,10.398246453466893,11.19782489388639,9.283581133841064,5.765410688502934,5.442231853526879,5.345873338399573,5.854404902046844,6.620985471624282,6.119575196976357,9.939593711479482,9.882559615689068,10.076968513393433,10.679723329197827,8.981565245466369,11.012484996201625,8.854268858239903
b0024,7.664231037406269,5.573403191482499,5.441305694977525,5.682893074109625,5.668114016934122,6.013614071829699,5.501894606937771,6.135930512412637,6.522715614078333,6.425332080974324,5.239593650218029,5.342307910936553,5.402575335911718,6.010382723116097,5.157856471652697,5.268695965234279,6.7965256944593735,6.850806662478694,7.03695282060008,6.483391432816411,6.5283765194056755,6.631044534187565,6.420070214145168
b0025,8.459691414814415,8.154756442864667,8.1175786585377,8.173577930649843,8.419143872986119,7.926864620808057,8.349254776687548,7.975637215969823,8.61982382628784,8.786359168047584,5.41569945435547,5.770080338823896,5.847957868789351,5.660304504462128,5.571120572409733,5.623692443515797,8.399367616280678,8.590804575279579,8.539055837727798,8.414597277722233,8.692044735763714,8.69307109531389,8.712703038312934
b0026,8.213756700786613,7.842054902828022,7.702334697053531,7.759478132739487,7.355757953648199,8.07938506213645,7.231686703762464,8.084512480374944,7.530635663147778,9.01654947879461,5.993881431051193,6.039597204413973,6.092892289001993,5.584025233073706,5.9543996615519665,5.983640954274987,8.148871073633895,8.153953102057129,8.191259066499851,7.739153999626098,8.838697851288268,7.619390687475338,8.942081814179495
b0027,7.755860882062143,7.412679788890049,7.517702808191593,7.3749617111274075,6.692967428943963,8.113458913638956,6.709898630155357,7.977927205433864,7.830690585358587,7.920109733548706,6.6091064289075225,6.823320675732722,7.143697355882705,6.575002529192695,6.895952105151032,6.605229307908049,8.036737562685923,7.9782754626115375,7.906752689110673,8.05901526120211,8.021165981018818,8.099642386001799,7.912744781462288
b0028,7.252204718740718,6.8594115506045155,6.72481716634526,6.611262137480087,6.196694564492291,7.518781779093887,6.172473471628416,7.520448207436495,7.711418824018815,7.030037171664313,5.443369512489612,5.17455021804392,5.364515326805664,4.937794689955492,4.445228375598374,4.797171844598158,7.478231264892337,7.3447611962545505,7.334697717050273,7.708794608902402,7.019376256022731,7.791873403457951,7.021380239874737
b0029,6.582532846879735,6.231738347937862,6.146215982873088,6.218488475418277,5.803643448391227,6.9806551836076585,5.831130977715033,7.005767613066571,7.2474388193593855,6.5459203431452915,5.188580802844401,5.206036109003432,5.230392805374517,4.607800046400592,5.266623529765035,4.656078039721318,6.903804388353798,6.975002000426755,6.797868441283313,7.212988501179696,6.393813466674314,7.242809969319813,6.309917963684303
b0030,2.2078289346246995,4.079784831898068,3.834976100188767,3.8510914441269524,4.091572556487906,3.9805576357072727,3.9619718901310326,4.076065138509757,5.301599605596663,5.482790453583103,0.0,1.4175350567267064,1.8485077593431738,1.147401857317734,1.187599312431267,0.0,5.91278802044606,6.077049860763542,5.966621807989836,5.883022677196609,5.918128396050208,5.486017004214974,5.8502666933832135
b0031,5.318265226575697,6.043829614439064,6.2037128296082535,6.033659133970996,6.425803107724676,6.5417713703349385,6.403715316888061,6.333585388715472,5.715715275330102,5.2749559865812,3.727831995961787,3.9319543740290266,4.44944084297499,4.106977531033845,4.386268314166626,4.03035134053557,5.653316977040278,5.748545997148433,5.2686009721923615,5.696445157058642,5.23125600747299,5.545632729976553,5.0408195864499
b0032,2.781586050112205,7.685474526727804,7.55967790384072,7.638423990066657,8.499330171009559,6.608096805975566,8.379403135962926,6.593157970538302,7.615473646862055,6.003928349620402,3.579410436397868,4.589121664450071,3.8749912046887927,3.2793339821120986,3.778099054254434,4.0657380628123105,6.908714022114388,7.124385434255426,7.195260601183841,7.278999335528486,5.811549968402718,7.773662733985606,6.20755906555446
b0033,2.590057756755478,6.64495629517037,6.47961217720747,6.508408166854555,5.258135658204614,7.438268147023636,5.247339939072456,7.401712927117673,4.7900662648616645,7.5381600518430405,3.1898350473598676,3.612669626731799,3.0681950027967946,3.0736990727486377,3.4566194979988034,3.9023474223867325,6.147118672598486,6.287871574927926,6.312500600021859,4.738867842314893,7.638777876928176,4.784716482951321,7.845341371019508
b0034,4.757920960809773,4.5060515072496266,4.8109486257184155,4.801131091263861,4.520818255277949,5.146381598559138,4.45762497061312,4.526336707694705,5.117236518072737,4.3681007795246005,6.24807395276441,6.113182112919975,6.4911431379694395,6.460078104522649,6.642461757776403,6.463045403466786,5.264338252678324,5.073957773495111,5.350003107957586,5.066406740660281,4.688676315253689,5.235698963212522,4.396349402677477
b0035,1.7531892692758033,1.1887666255732683,2.325636213886386,1.980826084563558,1.3976104572219017,1.5186631950325455,1.881354460986063,1.8989374781801978,1.7356849635796194,2.233630649212382,6.163967727258022,5.979582236177878,5.780482087031281,5.935510719677047,5.62837507260403,5.776209889438533,2.5651748289797887,2.3767082735266856,2.3025368410323934,2.6240323613665275,1.8741162364493809,2.280716935256054,2.019572163154382
b0036,0.8562784320552008,0.9724171488591645,0.3119502991139877,0.31756355423947125,0.4528397423381094,0.8196683532685433,0.43953461281782885,0.4458974795680295,1.2313516329092298,1.3487478787904705,5.518401905055068,5.431431886801909,5.268647805467347,5.184457326681404,5.226594971207453,4.921031818708457,1.198073062526668,1.0363581994835045,1.5712527786443675,1.3331867509701845,1.056098109970696,1.3375639171052518,0.8201601550410896
b0037,3.25177765684178,2.139614709594192,2.082496218871413,2.06202526954898,1.667142588345179,1.9401634112755572,1.5760903355409202,1.9522552235473607,2.459297055658207,2.9057427033981846,5.462292694795796,5.358199325371879,5.661780808493319,5.255691538449869,5.138781140986365,5.389714628797425,3.161800297847763,3.3016094803691622,3.0262385809285917,2.888489565635495,2.871223345310071,2.696997437234955,3.0085723366841473
b0038,3.967390725505456,2.090722717354482,1.480968221004214,1.8246841380265595,1.8862642246538548,2.1013589189512234,1.7217734434661198,1.6696132277027889,1.9845321495217787,2.8256509395335834,6.622739736262744,6.784380330370404,6.856793945579307,6.670593866370851,6.541451562317446,6.650710107965892,2.750066114393065,2.578674164988591,2.837861888584532,1.938436754158204,3.329758730056094,2.3051653278614426,2.9849206701327353
b0039,5.381275105386195,3.133238431088769,3.2299840070482952,3.1075835232253493,3.399293429340605,3.3759373411226368,3.54781685871725,3.4652987068195107,4.322004190725522,4.180023990799504,7.609114092837506,7.630218344660551,7.7090048508222235,7.721885462469497,7.753552221176683,7.654602674732349,4.523392897778332,4.23482329859636,4.422921484945291,4.118618356368971,4.061097338306889,4.3525640690739715,4.174554492923954
b0040,1.5936132574805397,1.3908198493845831,1.4279542302898958,1.3408060892623455,1.8281030361281694,0.9456672220036868,1.5709605611012414,0.8593377935128562,2.3577806382950945,1.5880312065855646,2.2188901413473423,1.8842892146386505,2.7346210615789284,2.2232682660696317,2.3907651345945258,1.9616307875550978,2.2157907779013284,1.7497232068000923,1.9940249008270006,2.4508767763889376,1.831791653657951,2.463727828602398,1.1319912331636253
b0041,0.220609323982549,1.072756916718179,0.691714883371287,0.586912630616141,1.0017408259947973,1.2808294819499875,0.7875931028715389,1.3784548828877674,0.9722251559937537,0.5588569394964509,6.702790735535018,6.578088754724738,6.230564047125241,6.133825996359675,6.065279316993536,6.099144039770058,1.2138211604680915,1.05067023200488,1.0035968235811148,0.7557516807326996,1.1747156364616498,1.8666404148102547,0.39198629069149027
b0042,0.7451617279537426,0.8502332886026864,0.8525108737083846,0.6927346963832874,0.691834114515483,0.399615334582054,0.4815521118366845,0.26478500586009385,0.7439826083840648,0.3313001899227987,5.536902147068394,5.503746118681773,5.300346528842507,5.382699726738969,4.7909747112929955,5.423041381029661,0.8249031449957869,0.6641705841957369,1.0681503029123371,0.8838475059254701,0.9264265780816316,0.9199320368116363,1.0158565068131162
b0043,0.9190210508739087,0.45127155810266134,1.17188729001748,0.8088983665202445,0.8684552714694291,1.0088260467285008,0.5922006680359904,1.074437116054294,1.1601203490009215,1.4828443233282107,4.786589437578112,4.719649153201776,4.688283513783514,4.498115308605539,4.226049165194832,3.9124151167965495,1.3679041400038912,1.1222151999204173,1.5392920232288096,1.40591549463877,1.2130711005412467,1.0835644017173287,1.5211923690516913
b0044,0.5283940295070602,0.4094995862612547,1.4043297786499302,0.4179128174860927,0.7406141324713426,0.4307871519787079,0.0,0.4108470146132601,0.45191613730056374,1.4269140967644167,3.7264419455551105,3.0143120805631733,3.988779310443094,3.6532734583765056,4.412601205473589,2.746501867566601,1.5938503563889925,0.0,0.5344681517567913,0.9423086736203731,1.1778513780704642,0.0,1.1722783589269001
b0045,1.2258443088914832,1.0945611764710728,0.8346408693230964,0.9044004779765247,1.3351943647849684,0.9840968287327113,1.0362236947924526,1.144705949286553,1.7931168011071499,1.4511982885865482,3.7109103695946266,4.187532841998331,3.506410104387866,3.4616261121458507,3.2894253791833323,3.443378318402437,1.6700263849293888,1.999164372794602,1.9666493994247645,1.429617497460582,1.7113130120231292,1.923625547357518,1.4890786976774133
b0046,3.1948326890315384,5.158416560849933,4.995791617192001,4.9403589077420005,5.092218061949323,4.747164719599839,5.0126119395208955,5.028071714045245,4.844615919556579,4.271889439041262,1.5341621904212528,2.2749679209208113,1.481799658786324,2.0499247627331,2.4338915840024464,2.0347179674334352,4.894260888646263,4.845228154263232,4.703214380482035,5.1081077574021325,4.546370753296667,5.028979703827762,4.419454696307109
b0047,2.5155381932179766,4.453183135113897,4.246013146436388,4.082863239517315,4.247474197883271,3.9107121743888067,4.223530372858439,4.073806513017684,3.6748431111566755,4.097631452256384,1.9900648059472787,1.066575122665054,2.1116179320816606,1.3173198272013038,1.3611374554457631,1.3053297834586264,4.301783621466119,4.487532348461654,4.190651407797456,3.8543334265188323,4.093187916924525,3.905183232886169,4.17946350064358
b0048,6.968139458719005,7.44545204657853,7.477980566316004,7.506459262877594,7.914754105317437,7.163789045035829,7.938817889354599,7.029870987286527,8.223824049083577,6.760246883919093,5.9005010670041065,5.699725338055615,5.573241082595559,5.989639753352799,5.7045757487653095,6.398809378634692,7.335156613859994,7.2192965451212805,7.292569879726624,8.002633601348617,6.583942753517309,8.309970450140186,6.622575761317028
b0049,7.101236844136925,6.476139370939729,6.249039918775831,6.315233197828264,6.444013187972618,6.37962603528035,6.479355672311514,6.309980920238742,6.65512972296774,6.835692798572181,5.155333877059037,5.196761781113529,5.320613971099189,5.1140644612521715,4.912848713846053,4.755633823449424,6.9452441472841375,6.989710437105095,7.059166861088349,7.03553258193695,6.919339110179657,6.8815237450605045,6.909419048986518
b0050,8.781756961756294,8.006062562316432,7.939217369212956,7.873243371754612,7.97714031973076,8.138328880385338,7.90372189160147,8.177041032577316,8.469323651604737,8.699116010269222,7.16499342576914,7.042282711081694,7.2609763114959405,7.043228744792042,7.310515645859527,6.6384501590086895,8.825077014006641,8.815335946034118,8.720776899044576,8.648314692273992,8.829664369261147,8.442055174762041,8.915069450433185
b0051,7.852604243503357,7.441639666530312,7.423631200148829,7.367214581485237,7.392375641130658,7.476900738709675,7.293395589986088,7.535881757096995,7.938019693533858,7.939611356610274,7.510075596066773,7.518194311037022,7.221622750717957,7.25260987469345,7.027119367081863,6.9035155373377,7.954187173519889,7.938906491133111,8.046089787787825,8.073215627931498,8.018493845883642,7.929028208682033,8.04737429687771
b0052,6.091037977388796,6.561913960427784,6.482914330778726,6.383627037657532,6.331465165482773,6.6799161091115105,6.243113337892775,6.610394335797771,7.041871449592385,7.020515675261341,4.482727554270612,4.1692370861876045,4.9454292142751575,4.111431915243968,4.35652728514217,4.3095106879153775,7.024435872268109,6.971248742738957,7.061053904012545,6.897639862803916,7.1976614190297985,7.063641865153028,7.052894626096237
b0053,7.271649935975358,8.160521160722123,7.978858421946596,8.049344864536767,7.476962350706162,8.134878839456583,7.467976071071178,8.204678822011795,7.774089280621399,9.360835730999256,5.047726427990367,5.1640699476096215,4.9864061807760685,4.654757552796885,5.239959307045573,5.217573515930473,8.373005202779755,8.513265835585113,8.45242342522218,7.872532719064858,9.339653317436076,7.792346949438036,9.315125362273378
b0054,7.949717077637982,8.564199555134762,8.3901777051251,8.540903995382237,8.7878720816798,8.121290383106091,8.753549178783478,8.24482358569469,8.859791446912265,8.869848446497695,5.084125813685192,5.14631881211661,4.940833044141183,4.953267740297355,5.416209209905176,5.128822402230508,8.54019448708815,8.653625470724576,8.681708057933902,8.630704963820543,8.759465431331083,8.757698710406144,8.814795503682467
b0055,6.161151788744398,5.8404694165658775,5.9138497697203505,5.723067891851361,6.0260998792815315,5.337098180566902,5.904341939288669,5.215824256781419,6.573762846075571,5.6097024964181434,4.716742547177203,4.767482670150973,4.79883914838586,4.92102190741868,5.230172582221109,4.448102341607252,6.329759382387995,6.354442531433602,6.355293299370258,6.68383377005701,5.779042422348882,6.867588418860274,5.604058966694944
b0056,6.381665832598255,5.98397808508554,6.081938116617036,5.9803097452809695,5.621455913789554,5.7619045191763565,5.677218702463031,5.9726914938167255,5.054072794384275,4.732673875573292,5.919980169864728,6.11107889248903,5.997430666041565,5.8420108497482675,5.3401939591434235,6.00364274894907,5.588128161510308,5.937287790674541,5.694428021491837,5.304834450683654,5.428681925852911,5.3384443654799885,5.09917842721916
b0057,7.004377237622807,7.230978432774059,7.418186559639407,7.275879622862884,7.143175173731324,7.570500553829753,6.990746184809786,7.680148076160395,5.208691288544745,5.294067120579342,7.77791057678626,7.7319384596543435,7.2638788564625365,7.834576679350866,7.279962965357457,7.699639729161738,5.7552937593122,5.4970906453444925,5.792286135082899,5.626734836091279,5.2025532688593845,5.7709167327852535,5.5365530134128855
b0058,6.720009397002135,6.179302182428277,6.065523563935616,6.301088464216073,6.07584070354697,6.522820490641798,5.926162625613098,6.468487597148069,5.688276897913627,6.767583529971003,7.392756002792315,7.258805657129203,7.286062935239028,7.2617133085861525,7.620147568155561,7.566532522430487,6.437285133497975,6.117406786035681,6.23561632926175,6.107768862981391,6.8686989407622825,5.87867751620988,6.789127166427793
b0059,6.347952242857788,5.533862431309465,5.304035179452253,5.321184501177684,5.698013813388716,5.524271957448568,5.642500082351225,5.570246277362122,5.607079678301569,5.9731126274130135,5.42324777580421,5.38738184363176,5.64749427679865,5.20761079642849,5.610552024999149,5.288952971524757,5.226746918572861,5.378193276341783,5.375560474908553,5.7658768726033065,5.831539683746513,5.613006015948759,5.958625552486258
b0060,5.573903295550878,4.960841329030365,4.73835640323729,4.743948993865949,4.84012485170695,5.108115674141678,4.684681342490807,5.1494661064444776,4.730080263097683,5.073450380265757,3.9593328909127563,3.591331332068502,3.7814533541244173,3.8073599095662654,3.664633597221073,3.8365842636225183,4.878937277404537,4.729202437368221,4.993574662461335,5.0291952018387445,5.1693798497383625,4.940358520191438,5.0435833761492255
b0061,0.0,0.0,0.34777706216197485,0.0,0.18751971661349923,0.19407079403509314,0.1815151339458042,0.3478488793299087,0.38342215575918487,0.23228514841951478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2604180464529304,0.0,0.0,0.2315842463766603,0.6016196170930428,0.42850786576446404
b0062,0.0,0.0,0.0,0.0,0.08987314144928737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13316429053089704,0.0,0.0,0.0,0.0,0.0,0.0
b0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793646054331665,0.0,0.0,0.40305731487573365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0064,4.834697218145575,5.789425637430532,5.637527197440719,5.534673624488653,5.706430550566748,5.563407393754592,5.654348438076117,5.622131822832713,6.048860334807547,6.06269152374743,4.54454719423568,5.089793848863513,4.865980312858248,4.911356182517232,4.751477488851934,5.167035651784834,6.292406635478355,6.197074402970233,6.260460961933269,6.166095558572291,6.263596370541425,6.159223332305193,6.261469315630593
b0065,6.1819820323438295,6.4347685102278405,6.363654680047421,6.367844355378538,6.136073388850558,6.244145362603216,6.104789623445425,6.344299374665329,6.815324749069623,6.798342919423521,10.483508975362893,10.447388435862852,10.894733463126009,10.589546234467118,10.72388853688907,10.662357052101656,6.912859384194192,6.992630369641705,6.909072200458988,6.619428371416201,6.812088291777781,6.5816172030824704,6.611084960985414
b0066,0.9344959873086489,1.9410767245730165,1.9948372835863302,2.1573269228864493,1.6831734196745172,2.406284715102035,1.8223133562378078,1.8396243720002292,2.213350270365871,2.4653354950741533,1.2871545272964953,1.6725323231272096,2.6888884125789247,0.0,2.373349156802399,2.048692094466552,2.3669133679331043,2.6138603257512636,2.2868186358523657,1.7129444333672679,2.8904313987623667,2.356591049778606,2.7769592844807205
b0067,1.7871433014642342,1.8871924684723165,2.0836187199820295,1.8411001939405907,1.955477363151262,2.0392563460770257,1.9404599751506009,1.5284548436922725,2.416917359234979,2.5057207916014312,2.8579911497577797,2.3542769451835146,2.7255879105745877,2.54378475730188,2.912924559567293,3.02619374367233,2.3645290604317197,2.39871450549876,2.300989014245879,1.9572536112362888,2.1813089061521187,2.2853138958278896,2.2882855706456597
b0068,3.7048508732074388,3.470786132363977,3.154672272305246,3.1484722975786505,3.653641604354914,2.427422529449488,3.6188412207385774,2.51728233057993,4.006577671920529,3.1349668574610225,4.6167618417721785,4.257846982470552,4.084449731735505,4.022736988009697,4.09084052107626,3.309546379251726,3.540306715978067,3.640839911775053,3.6940964687839233,3.8158045271175096,2.9355862492446203,3.8979389687014647,3.380984010124256
b0069,5.76517488270635,4.166196118077274,4.335606371704546,4.256589792881301,4.306323115031645,4.085450889459059,4.1208385382068125,4.0814223602603175,4.6134606710074,4.896344043130342,6.497917708572623,6.684916221329368,6.662824256362073,6.283119893729221,6.329560748555642,6.3882992609157885,4.508752795419989,4.571767699225417,4.782123668345962,4.443344960602093,4.971345022598481,4.643495426136727,5.059231352996696
b4662,10.838233710014016,8.055104048480496,8.541295821447331,8.168084718199571,7.397458672106951,8.3006306254327,7.981108325411386,8.001050572446994,7.9646543809838475,8.036703951857785,9.441158072583343,9.343770398989777,9.912718086566947,10.075701082133724,10.816506597001652,10.34079645164377,10.111690284729642,9.743773568914046,9.521126749676297,8.527359997690018,8.384880879233618,8.322832003388983,8.129279320707742
b0070,5.508298745440003,5.507740531510558,5.502531989329628,5.515091621316043,5.470747275268206,5.038919369073941,5.61364342587002,5.111042763631572,5.68146122738041,5.252697056285548,3.4357843185943184,3.6637424255680413,3.994500870070959,3.622535410175853,3.381344825286667,3.658234353515967,5.751748510081084,5.816470837991171,5.63005354865869,5.718797986282059,5.441366521242473,5.764252190891499,5.265416530492464
b0071,6.079750458680229,8.34562401528346,8.336116297950833,8.290086728244319,8.711889336931053,8.912589492498954,8.665826035694547,8.931999695161398,6.497202374045765,8.207198642970647,4.94988143730007,5.114632491035837,5.053410046664555,4.635275771607927,5.7303628520818615,4.81459214513796,7.3023781156462375,7.413590121194273,7.2748365259152274,6.486918234349869,7.720980731270285,6.462030264539855,7.934777659672558
b0072,5.869525120618595,8.168372024713053,8.020474315318218,8.126282846306486,8.457117021427704,9.279850936989154,8.344476074784625,9.341509744021199,5.229744126876033,8.377307363768407,4.606287700024809,5.0451848403014115,5.299950305140483,5.360283647811741,5.120891998786459,4.86667573708787,6.789852461553122,6.975129987941749,6.945188342533827,5.274290567055009,7.7973139282768775,5.147484989387621,8.086252725184739
b0073,6.16377782988563,8.258868425947375,8.134366640425995,8.195540193596711,8.542730236853235,9.593270578857581,8.41913019374208,9.577429003839502,5.985998412510735,7.871995470732153,5.0760855251423065,5.113092048632623,5.199518911834471,4.955892827605548,5.139965562240442,5.0932074405790875,6.728034535546918,6.944601384636767,6.974596520186482,5.567556870602768,7.131020808628346,5.609359719390928,7.434982970797055
b0074,6.1906386979446015,8.140477597338913,7.948550512342956,8.091866080404145,8.676613192218062,9.170147665586803,8.50470625815218,9.190617395852685,7.52282286365359,6.273142853241552,5.3359770941332,5.18367491719579,5.3986084086622395,5.2794703420386035,5.296513993496879,5.150837645816789,6.379940124398978,6.55351067239729,6.4953129742868105,6.838730304469354,5.935684535145453,7.241811511628902,5.85509838186032
b0075,5.896505153819184,8.289264624981065,7.803744869064588,7.676256469075311,7.977039398334063,7.765247044021374,8.381561152034024,7.624366806840091,6.88144478345429,3.2304056383087176,2.762707090708206,0.0,4.1222537682847875,2.8855728888732104,2.9484361538794017,2.868224534194138,6.6851189146963526,6.3524920232624265,5.41152089673839,5.765250661916689,4.704528587043849,5.623294807203813,4.2466913216908395
b0076,4.6200318882988896,3.765942142142178,3.4775380700543965,3.4369886715124336,3.6615517929850756,3.427121206473511,3.7165358103417865,3.268307152939954,3.6621230864326515,2.6789443910259716,7.610663099800062,7.592681326109191,7.61431951736086,7.655388978228623,7.439501506369389,7.321584328206792,3.647833413197163,3.862959299608141,3.509187293827656,3.7696762255892877,3.182586384553627,3.7629598282777175,2.8812464536287714
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,5.599457441742753,7.121055368113577,7.043137716398824,7.02385009382403,7.322908051964152,6.368496220137388,7.291755025166287,6.410238638801605,6.520958841093968,6.0533360222299315,3.5605263809876555,3.5036798519350882,3.9401658042347734,3.762225198664205,3.606791689886296,3.673493777638633,6.485960687852121,6.629604045715175,6.572582585585515,6.375235028557538,5.9667867646794654,6.387870262532122,5.885528277312285
b0078,5.962645947392854,7.66620675667881,7.5956512105881595,7.642719608760622,7.119346654963628,7.57003377741489,7.087910729208374,7.634300469819071,5.864875452261584,7.455101657847061,4.732344244144311,4.508257815722378,4.709082839059436,4.072030973165179,4.940327521794598,4.850896868934021,7.136706877317659,7.2330488434198426,7.015181804069559,5.84911690164331,7.120871955777956,5.637994165600124,7.240277789028094
b0080,6.625390900763162,7.108976598106737,7.065058134483626,6.9923772626772,7.344238245740896,6.817394746536232,7.241520659382166,6.738009453100916,7.398452011881588,6.779837271790866,5.152371974807731,5.086122432531644,5.281446019408103,4.7249515552104375,4.794734659459507,4.979519804491164,7.641665425253161,7.481324925652877,7.566115619137659,7.523731856272965,7.150629407120307,7.545774485417106,7.204169811156348
b0081,8.362151450952886,8.232929731489786,8.523782417347949,8.31416685427268,8.651640461136852,8.283960735315157,8.58504249269618,8.221469225359634,9.374801623281764,8.666367370789862,4.519570437186017,4.23026484309445,4.5738841695949075,5.12568833655634,5.145109979509364,4.637415874365115,8.691999949596715,8.7154800363126,8.680782230002817,9.112509356435348,8.518386614918748,9.228574698643156,8.45227673605579
