Geneid,PD_131_R10_S1_1,PD_131_R10_S2_1,PD_131_R11_S1_1,PD_131_R11_S2_1,PD_131_R12_S1_1,PD_131_R12_S2_1,PD_131_R13_S1_1,PD_131_R13_S2_1,PD_131_R14_S1_1,PD_131_R15_S1_1,PD_131_R16_S1_1,PD_131_R5_S1_1,PD_131_R6_S1_1,PD_131_R7_S1_1,PD_131_R8_S1_1,PD_131_R8_S2_1,PD_131_R9_S1_1,PD_131_R9_S2_1
b3487,5.036983637516824,5.054896313264073,8.869905233851032,8.946659885366254,9.0329167600259,8.97820077714522,9.07971927599298,9.124646178788105,5.603021426365421,5.882081494906934,5.831406123054666,4.97892737114824,5.169793423671187,5.015663094074099,4.772038210863283,5.12408741255534,4.709499273123987,5.15939973586487
b3488,2.623075512605317,2.592298576329821,8.607632561702115,8.750530601554079,9.01545505947786,9.025031751275089,8.87134103715039,8.914213797790357,3.2610433382415382,2.656010367664966,3.3592114561083988,2.6010221725428764,2.81154096187044,2.774614277573984,2.4342381118050773,2.7794581516514305,2.557567844983644,2.712382604184876
b4660,0.7956106533281895,0.7335249822199719,9.357781110003028,9.483936285767102,9.687025416059273,9.657080815747069,9.485741285322984,9.58241158321711,1.290056086010955,1.4387401536975375,1.0771048440844602,0.4974969690405911,0.373129548004957,0.567275646348649,0.8809874795777262,0.8059847188395295,0.712596556243908,0.7727698770319855
b3491,4.039168777941814,4.480437601468067,8.59236267362148,8.689328498402006,8.99355088017351,9.093275203021786,8.982412825363435,8.869824277633017,3.646074321136021,3.397201824931319,4.043088688083253,4.556583164187026,4.150286609043087,4.44416405889147,4.115253863679446,4.56381036368762,4.31294282013263,4.578216561530333
b3492,4.457391209217319,3.0790945042398503,2.584780931891853,2.7885170119202947,2.9059374361689216,2.951753095584344,3.2183018158005523,2.589515272425408,3.725547275478327,3.623816527633669,3.5478403647672843,3.7115989292775216,3.7420545134171608,3.6987917736613056,4.2409374218686136,3.380366735768839,3.9474663689030103,3.017694164613664
b3493,7.09090432518332,7.168734926912753,5.862491103323165,5.903152041806816,5.865406669821614,5.903120135861634,6.096033599656463,5.925740425099963,4.955279732232999,5.237919165495715,5.030220664394871,7.042511588781268,7.07355543176401,6.981217133882017,7.1090904969425575,7.243392712479186,7.053371764128299,7.132299268242448
b3494,9.120859074371186,9.960709410915122,7.43606290984936,7.498527350113637,7.480102083052791,7.366489418370001,7.303951042166693,7.314885765990632,9.571809111823583,9.609518064088414,9.467777732301329,9.566195761910269,9.535521388868858,9.482255061337918,9.204900211897003,10.193979107865433,9.307561055551696,10.042524863416569
b3495,11.440978169317043,11.36069428994634,9.461710391006264,9.46578961507295,9.40080009503523,9.391705693782008,9.516520355518171,9.511497634664854,11.594336404359945,11.71734845348135,11.4060202869337,11.4243867850502,11.351692209384868,11.28861755291803,11.48075159798489,11.337454431974914,11.395686258449617,11.461085715909222
b3496,6.110714388648927,6.73429010994808,5.603877807094122,5.730274839606298,5.703460132377528,5.6673163105471005,5.749138927823006,5.80731642962814,6.564738984274603,6.850658356877422,6.53292037243521,6.293215865199618,6.021316839886673,6.133079673030465,6.161540760630418,6.758956969383135,6.221816706226867,6.761194754238426
b3497,5.469710742101628,5.408901121815015,4.5508527382453146,4.500462139059732,4.53293654719852,4.766720912413002,4.502284326984451,4.428597155758518,6.4687287101349975,6.1205641568963545,6.153961791821032,5.305227585391433,5.390394007876753,5.574349539694223,5.331236381816933,5.658457691773364,5.282481315777931,5.5505308579503945
b3498,7.119348835718975,7.0643314301938585,5.538787231776086,5.575439648396723,5.537706712664972,5.669917287795216,5.628854932694354,5.545352507246401,7.618285100582375,7.658914344028816,7.56126657206145,6.936139901959817,6.690607065666788,6.806428822657583,6.989989635940853,6.991102886565722,6.971684722676776,7.06977027232645
b3499,6.425901531464722,5.73948461403554,8.507765069331173,8.580277121933776,8.606412634200971,8.662245510914724,8.67754972384397,8.635613762244427,7.763485387957857,7.883260347895779,7.991912884410962,5.951603236026817,5.802268782967413,5.884661579734784,6.426820441891117,5.677140421526885,6.137618793589143,5.793843494914343
b3500,6.63505528371068,6.084029418291627,7.951203721354359,7.957036057573354,8.165883944707053,8.1978992189194,8.094931337614653,8.0846667619888,7.642796119222877,7.802743219341664,7.619485234990512,6.44765539262828,6.3044534521700655,6.328886862322441,6.477528584728447,6.20718335511041,6.315153171104667,6.221814727491264
b4613,4.612429487173845,4.934612844863825,5.750738055431965,5.549675500615322,6.93827843152222,5.6968908133392,6.113345155477322,5.4863443110841725,5.12085662974566,4.94878388007524,5.585340826434698,5.335819189169799,5.663651168830996,5.285966114847986,4.439733143399839,5.247324385820958,5.053812240380973,4.0716231519058566
b3501,3.633725679423732,2.5883021881301898,7.101357761606864,7.166519200322692,6.89483119467512,6.985373453674507,7.014330035474394,6.845286973110021,5.827094759937113,5.510095516343057,5.881096401345259,3.4786043060318605,3.550792125929456,3.4015305376314653,3.574843471643883,3.203155042408159,3.5935155866220616,2.7859449470768087
b3502,2.594895467940056,2.701246460380766,4.921462228986789,5.272628357665183,5.129795389160472,5.02861986167601,5.26176808567803,4.997148093510268,2.678448582154201,3.040495905767509,2.929095107568055,2.7157043010628588,2.637194681585527,2.459627815954041,2.6420729519047144,2.5207616973809794,2.8230096799396813,2.549581695086757
b3503,4.913841519192978,4.272958785203068,4.869633175821728,5.215509899066113,4.702845934335764,4.806340784004449,5.191101897775238,5.234313343584902,4.0662056477574176,3.882585170007943,3.556461719644636,4.562771046886624,4.181644449030038,4.525667476138143,4.7347633692963,4.670480095478907,4.804428675142327,4.44059363125923
b3504,0.6448081498420394,0.1953602118290646,8.578418551728749,8.75161048994382,8.480313145899167,8.724369084799541,8.760994521555995,8.76995343084834,0.2760196166058791,0.4757484222657541,0.2728018313897757,0.3883743568635991,0.3895819164859471,0.5600727299759736,0.1095984288324555,0.2187812228992447,0.297150255502204,0.551027343670768
b3505,6.788985569330085,6.250452892859051,8.549518017833536,8.645461487079743,8.793294526536755,8.809649122568002,8.756985653421284,8.701955452310926,6.730448882242405,6.879151552534776,6.876410991754196,6.480608396970971,6.303429986895265,6.363732065040848,6.715785720831315,6.194357175021383,6.581709623797076,6.274500512487967
b3506,7.519453991606185,7.600984258072104,8.715880331445678,8.677766442888725,8.714177046715076,8.792211545355922,8.835765324998464,8.792174458027027,4.001849087231141,4.257812554485087,4.633153240832596,7.791600627497495,7.746990471996689,7.884748515741167,7.650049491111098,7.5436767017284865,7.592923902668395,7.67945937745001
b3507,3.601004569823231,2.877930102948668,5.507632725365528,5.448657488445901,5.7826305372863445,5.732555734205753,5.602959385541819,5.486025515977461,0.7899705066493553,0.536280250065182,1.1371882668802766,3.333286040683319,3.572619322105057,3.5770082676063115,3.701298359463493,2.9270450443216034,3.264694505011073,3.147715930062397
b3508,5.69034214630861,5.058364996715355,3.197884887259264,3.635452781849444,3.424801217960204,3.803402859975652,3.9764785474266926,3.915525777544503,1.673779154570607,1.1961540253831588,2.611475776672949,5.689846856557118,5.562576283142976,5.681571153590639,5.675050717158446,5.111017198008861,5.493959360139548,5.097588507259637
b3509,10.394001259205904,10.241838261294523,7.048425962630038,6.886327651757573,6.9398220536932325,6.811267453060197,7.012160764760603,7.263672334002617,4.578203001873029,4.828653843613605,5.233406994178241,10.283830435855448,10.191011120116102,10.305119420398029,10.430245490652077,10.279387981527302,10.212750036480482,10.301927879808916
b3510,12.40138856588676,12.197631094543908,5.54166494142325,5.776467152793895,5.60971475135895,5.769324103976819,5.693531365611891,5.891779411261697,6.82498559566335,6.917606445716327,7.079749723962471,12.21332620986834,12.091025038318476,12.281073201395742,12.302270987928356,12.387030360336636,12.234502601832531,12.271023260658902
b3511,8.44663101199665,8.590256441517216,7.495280612796677,7.598522813721121,7.287646454760219,7.215399444115944,7.333562828527532,7.129691085903469,3.7904000756488783,4.057106266634511,4.106792840951919,8.34724214566617,8.18433195852717,8.278682397461012,8.397409932302487,8.413613257040193,8.624914118276905,8.578812410532223
b3512,8.224187713699433,8.214263266596856,8.349465516093993,8.336657816977564,8.081007873980022,8.17079139552814,8.142981810479688,8.172701529739241,3.362745381735884,3.003277117235656,3.596730026181131,8.085850206850532,8.08235963082089,8.264954825546797,8.299931773636876,8.385779102036691,8.130519874100154,8.495682030245511
b3513,4.178209192423468,3.5984158488192155,4.411388538433386,4.499129983306604,4.382187093059239,4.214150511597102,4.714498611319301,4.547329926104219,2.325272374910731,2.034490090830915,1.9892148450343343,3.771127028296769,3.5723386871837897,3.767446083322538,3.9864010704830943,3.713234606344368,4.17017498395652,3.687202412952274
b3514,3.378245751465615,3.855996028725136,4.036017669064094,4.257012721848765,3.933850328384972,4.029597618201326,4.107218114748194,4.037103017471766,2.665753057394397,2.6191302587088328,2.9233892705590643,3.7652981427073673,3.5286296164705298,3.562417794459798,3.441686436039649,3.732655413499191,3.555567751573628,3.8487157010648407
b3515,7.234874819253629,6.946561076009202,11.51961582804201,11.511810487257415,11.642350306641736,11.724375549568098,11.76522104526264,11.673065069122286,9.377129441183092,8.83192370105253,9.302192113878082,7.496588313626304,7.415222008282791,7.445891968980308,7.247370097584063,6.998692492734683,7.1964277489273325,7.096836064538008
b3516,8.584222888930736,8.145468050965492,12.693365743861357,12.664976912948813,12.64736198004938,12.712247768851888,12.729113696260692,12.773442727310483,10.29017994805412,9.86542192608332,10.369500597597368,8.632541557013914,8.566784457679663,8.523130915303577,8.785223289713604,8.456173549613101,8.638321195856069,8.477321591667847
b3517,9.528078868777555,9.428468416422486,6.534187632256861,6.517167210750988,6.53116574278192,6.567097972163434,6.608942204483082,6.738011144881332,4.258880689376922,4.292791019724432,4.700715408036039,9.182208415998293,8.897067739652188,9.112401167217408,9.45151514224924,9.276859509728457,9.431797666582744,9.428168215380692
b3518,3.6906292710304265,3.36900215806304,8.149773698140498,8.209097589617588,7.965996256765708,7.960695974572784,7.979848689832527,8.124610669936542,4.736621082422419,4.450430325858072,4.67309810036253,3.406215349878808,3.5676832731353945,3.351335626440392,3.406739210345804,3.219619265398709,3.672187577215141,3.214200607852612
b3519,6.485813444122907,6.126094851305094,5.652285357895002,5.702429238154056,5.7353165639427575,5.886010675733838,5.880022394933338,5.928068532894673,8.397158844697891,8.5087596172393,8.558974835108165,6.412091908854785,6.189464883227524,6.156167769221166,6.432393173298414,6.201241266336245,6.328165426759339,6.174944504941774
b3520,4.8387824341898975,4.266757916992141,3.1041600085088787,2.931929622830017,2.519686128297928,3.100206830597496,3.137309589565075,3.2551453331116864,2.9723047829479508,3.190240744770648,2.6511012140413053,4.739271739722697,4.52512016655101,4.720002609077064,4.371980648204869,4.550666769149113,4.729778207168803,4.243264846362048
b3521,3.3344746856818657,2.1218878679833484,3.5823276337463748,3.683464037095839,2.9407756852207507,3.817432972265376,3.654599267452873,4.076538631612697,3.855740901420977,3.695277539770713,3.688139550549843,2.6682626645982275,3.0483969391325805,2.5977313512186844,3.339716431507036,2.1178615436564705,3.3976575773394244,2.468180255502165
b3522,6.39213126324534,6.615601771086104,5.395534170287344,4.867327788262889,5.283016671197807,5.361354681985929,5.417509031449511,5.350255562329617,6.736393743578176,6.826072448023857,6.798351950176486,6.3362738633540845,6.0075622384211,6.192689838388197,6.417986454759289,6.702934100498103,6.481334820142521,6.787695302807718
b3523,8.43615063678508,7.6156969530822,5.669467675515514,5.615389000517368,5.515660485514367,5.685227352047361,5.703124013925191,5.687479429878705,7.73961644480789,7.881018788406884,7.840478521173254,8.11418030269008,8.112185680201055,8.065119110383046,8.497009981529658,7.678878103596443,8.495583142520612,7.739598711959893
b3524,6.331932783467066,6.434905832467813,2.602133982908968,2.626151404604306,2.676963499602997,2.763668296476817,2.775468716360113,2.747646496929528,5.439197723463811,5.523785349257976,5.586070280649787,6.205325210285199,6.058235662121906,6.193982441027433,6.268225205884955,6.378084123745371,6.244077287208581,6.458899470087516
b3525,1.6101634233961275,1.2549919858983678,1.7756127806262971,1.3463608156606206,1.97628059392198,1.804993063033856,1.720818557117128,1.7229014923663892,1.1217747782981802,1.737548796706805,1.869451551611632,1.983322076715989,1.3817120561914338,1.8155549608521235,1.650053225877249,1.2841418529915618,1.5578154138322038,1.3819186531471492
b3526,5.742904217353807,4.477676369058374,2.675583592678449,3.1380071010126427,2.930620665267613,3.105237533015835,3.2529455709592443,3.0776466937746925,4.55323282630525,4.66796399033373,4.8065581886403255,5.122979597112038,5.009588180481176,5.2296414601352925,5.539131528019882,4.70639991664156,5.518904520989999,4.744868234868439
b3527,5.789317762518309,5.32648517336665,2.7110275607677288,2.595852402407445,2.911563664300838,2.9979674768464,2.9028748132281303,3.0323122346312883,4.89677900627162,4.810916052690495,4.658348914729888,5.640233765627915,5.730361699354607,5.594443482879021,5.543053200504841,5.45431080415924,5.568022236029036,5.422804801099712
b3528,8.091300883275073,8.246579116666178,3.774389844547796,3.722220348927873,3.6505914002780258,3.728016601308692,4.2768050823421735,4.059709638560189,4.149268159631323,3.970387183445868,4.065057736268718,8.381240011107813,8.36326902700257,8.246522836076915,8.30261381633509,8.36831406871921,8.014662865724448,8.239937196516081
b3529,5.3125647064501225,4.526164089091187,3.247181648806187,3.5693728241804306,3.465658279753232,3.3797224336767533,3.761348566826969,3.449064587525742,4.38661595482839,4.64265839493167,4.341848189958836,4.992960595278851,4.8976000055683615,4.7948234425094505,5.235386489303946,4.537272544962631,5.243207741732908,4.613007456218647
b3530,4.918556297340364,5.052577367221321,3.4452515021162387,3.511201839337093,3.60910346909618,3.5883520969375504,3.634788503053586,3.7094256059873674,4.966834238309606,4.835991441481377,5.022318088722612,4.957332070376446,4.967323592525968,4.988740338951462,4.837252778539839,5.0211354240005495,4.945602846095496,5.023232936382972
b3531,2.323539756383519,2.9512377884621213,2.564469825010893,2.246699335487625,2.557414302966964,2.7492727059870283,2.354841954516812,2.430278997282968,2.377518116748446,2.4965161337237234,1.9114308453687163,2.3501606002632207,2.909352321486704,2.4250953871406327,2.399505421013948,2.839140611681188,2.6187219886535105,2.80736181528969
b3532,2.546623867754402,2.782090370587997,2.844091903551235,3.292390286453567,3.4190387153916104,3.4527995366775026,3.291664912399116,3.4684942829483862,2.376023673039908,2.66988399440475,2.4061932557482493,2.5074251213662286,2.610717102078103,2.4173982856204224,2.563879736235996,2.875462858628259,2.3749679026423216,3.031623291330443
b3533,2.603893744616913,2.406933507023697,4.419107961606435,4.293096835797778,4.646126338272075,4.645269920059545,4.526836352028676,4.685982819602772,2.789203854204201,2.61161455242577,2.900946032881207,2.3546372082099496,2.398936136901696,2.2757708254269264,2.1354125596056344,2.327050539906405,2.3088736464723203,2.2088278518477806
b3534,5.172745326684205,4.776099258394533,5.801337509403695,5.499932820601512,5.798994760984835,5.802012676987618,5.928738388396175,5.855757922998745,4.508663517337198,4.302466575974981,4.501721278601332,5.363577775735521,5.341923291131642,5.0386924646218665,5.24112589694112,4.875174407915302,5.037768046378949,4.718537006635371
b3535,7.587514856229203,7.119455060928604,5.945107826995849,5.975076810331213,6.359185832243603,6.331354527513501,6.195999878285631,6.371788828848101,6.385652963841999,5.991270660819263,6.4474799890030905,7.6904355661796275,8.01954841146039,7.778863446954158,7.63528868654015,7.603900448121405,7.563101643420254,7.469375708671381
b3536,7.405603185978838,6.901518420045463,6.58231732712151,6.594306675244363,6.708941505420912,6.580055896206164,6.786306908737307,6.814703836666181,7.225531263997224,7.101614603956396,7.187161055985724,7.23698054700099,7.1737523461400166,7.228487770375606,7.4766583786612735,6.896378206977271,7.34396093801187,6.92456277572453
b3537,6.13512782907168,5.734189160866985,5.491914348222038,5.563187933583763,5.535778127018876,5.299151525342986,5.208452055678822,5.150354285084669,6.133903409757017,5.968910522262907,5.939627513177452,6.235400967194539,6.400883818748409,6.191218590665072,6.107003691882676,5.45286449405864,6.159322240330416,5.7383655941283225
b3538,5.731801009885177,5.840753514586597,4.246736114667449,4.299295890638041,4.437014987659927,4.439605833692895,4.351881069808529,4.438762040491856,4.966381294223545,4.768457298317519,5.004005582289439,6.262881249064432,6.140923362928096,6.131725908405628,5.788798944511965,5.824134719874899,5.809946795900384,5.877227548179253
b4453,3.876346164587434,3.736155753629783,3.361909481599986,3.405858617518852,4.539828843386943,2.967527967556689,2.687715680522953,2.690241255702575,2.8020009537043484,1.0750614284620683,3.210496602629973,4.516120342035242,4.988367794680791,5.131232440098887,3.0278843368866557,3.486339314250796,4.383551362645694,3.733361778047044
b3539,3.6576384194238063,2.835857219030221,1.8436524374469132,1.8324699465171852,1.894128094418193,1.6785423450151225,1.0284305093915311,1.6779341718427223,3.235735926272998,3.106338496716383,3.15570635684235,3.4829990893855447,3.190470434770765,3.3185667080907457,3.766341953005,2.668438478534237,4.042579095695563,2.637315144202889
b3540,4.1106841938426815,5.3638226885847,3.6648674772808287,3.80404153916384,3.8831497348294888,3.6701240172602394,3.793692859244316,3.781171468622362,4.331367869146659,4.28945020023982,3.813091919246522,5.00177116761218,5.1362729928653135,4.906009434870287,4.171086248527043,5.639841591752609,3.816809900879909,5.51874699148467
b3541,4.487351258914725,5.7557214059478605,3.574594987266248,4.031372135140583,3.9829712422453913,3.7473075496597135,3.9668140367428895,4.150700093636727,4.854615216370423,4.848936814044725,4.515939060651606,5.301088047281128,5.333922268978458,5.235751523240055,4.296745920616317,6.007807794251376,4.167928817322589,5.937066399339971
b3542,4.197743828329941,5.381546167246496,3.70616055346472,3.563709813155908,3.7527592899927233,3.8460911508069184,3.723110036160448,3.576104493787734,3.961247158872583,4.019991697383131,3.498037838887289,5.032055365060845,4.936655078346344,4.903683293202741,3.958842693600776,5.32826109825292,3.744242601862653,5.340194247573519
b3543,4.863550182789891,5.346061181767567,4.11141992308907,3.942451343201301,4.2790451951383375,4.2302928255253605,4.312820600714035,4.22945539887871,4.425900751399167,4.590170326716491,3.987506807754748,5.416295440648834,5.370296327093067,5.233401918078863,4.574461357819424,5.57199566748714,4.543655392572476,5.47086185937727
b3544,9.80644651577455,9.337875513950737,5.384912317045654,5.471830648543779,5.6695912042020336,5.557470406732177,5.807824180011166,5.65690382013076,7.918784970869765,7.904188886372237,7.535953582069933,9.744027098847194,9.550751384304467,9.611004394035998,9.721979551646308,9.4971242155102,9.632906698035889,9.476207015343912
b3546,5.802226389313047,5.626782141080272,3.4238956525610567,3.298721715420594,3.649021022268287,3.6025701313349314,3.588637596341478,3.449168632288856,4.375217765430103,4.200009899889818,4.346904946805831,5.949172610672612,5.855673448023815,5.948043799496431,5.920100875661323,5.680470639571362,5.869562214902245,5.69666049764998
b3547,4.18564418036734,3.760453215414403,4.14566834049794,3.949971004060368,3.621749814819817,3.5515805396253253,3.808003313332257,3.6380492368609736,6.215783718406142,6.718491191453977,5.978682632713076,4.0832363681760295,4.00587439083436,3.8526384667238585,3.9875688541219856,3.6747430470272215,4.105064688764147,3.718624983815114
b3548,7.676377072576286,8.331869696153069,3.616704371897498,3.5352620293997488,2.854789519009279,3.580382253986524,3.525077353538074,3.527807055169818,5.7042077880887705,5.75979415499622,5.618020269089262,8.041603655909997,7.801961008529451,7.994513372052439,7.780849562369441,8.234649681850026,7.816417750016587,8.251713758807808
b3549,6.739785739231016,6.318913238901339,6.444069478180901,6.400925506557733,6.478724979402975,6.437881548911172,6.550921124228335,6.374818143999229,7.635950054968013,7.579878023322001,7.666407987079237,6.826071290404862,6.510243982225686,6.7115017363874925,6.73491032143784,6.460517281409717,6.701513645572071,6.456326785085481
b3550,5.41142714663417,5.65834409185962,5.885605673475613,5.93340260580829,5.829828059937926,5.926245841634053,5.832494253910111,6.03229406954438,7.611644627732567,7.410569304214933,7.64196731464667,5.792989712004921,5.711815961142714,5.739912603944374,5.534387918884169,5.678667347136154,5.31189687543327,5.753009203160412
b3551,5.392109827704169,4.707819004603254,3.522429788260753,3.6494352244119312,3.5388512643728878,3.472668892364166,3.5015875695522585,3.6850276474172055,4.653084744550781,4.804211518258399,4.774100769127574,5.158222438742614,5.024147224544605,5.020930326438174,5.135369613600242,4.849158370197549,5.079993124422715,4.842240593845404
b3552,4.097974398995018,2.442892109894681,1.933746902651583,1.8846805039971837,2.142416434999671,2.1928948567683184,2.613837393547352,1.7884334705089826,2.1760899556886177,2.2640582774274964,2.2810368274500665,3.3858286880052795,3.390450287508654,3.292327755337969,4.006895772820839,3.05108764438189,3.8929706220851616,2.9285188239803803
b3553,7.163894121378679,5.476004355169038,3.1348461968391628,2.551070343007147,3.06994876675572,2.8772653025915167,2.6839607189154013,2.8159012506063767,5.91706265780194,6.09656503177773,5.695574216910426,6.383819740041107,6.201305938899444,6.276489975025086,6.875591980784801,5.596449807217836,6.742072455043108,5.528450042616596
b3554,8.574223925128695,8.460925849076203,4.653492144223536,4.734467054828761,5.002994852044266,4.9273923738160095,4.789908668907216,5.039874983715258,7.508807093821249,7.367094490619999,7.246598590648742,8.533225976622843,8.456849005949412,8.403696124667231,8.594756163010643,8.455813474163062,8.56700584388498,8.561768624233645
b3555,12.37913554159104,12.563753921321927,3.0671335569190687,2.48036474339234,2.206177906672955,3.0159969771272435,3.260813256107939,2.9219681702976272,9.6717042227676,9.840177749980658,9.24730836483882,12.255098457655716,11.964831085061926,12.203531764859108,12.407694620586314,12.379908963677105,12.45885882201115,12.70455035830454
b3556,7.938179492282937,7.16484439933357,8.669057475298228,8.87111149534473,8.900512981809804,8.800348112489395,8.615447980638738,8.553542899583903,10.650183029537947,9.804826278786996,10.659091165929564,8.111647290997636,7.983452245831122,7.986361304573932,8.254258621002018,7.474966492630306,8.076786444564734,7.314186586849618
b4455,0.7172417435249775,0.6599611213022831,1.5219550048060333,0.9767068650637764,0.0,0.9731326058503368,0.0,0.0,0.0,1.741504394306113,0.8738978452167625,0.6940647826529888,1.1635340662984035,0.7070459226506299,0.0,0.726831372054326,1.1504381677096809,0.6961465563960008
b3557,4.058995011866113,2.9946668279103346,5.141164207886779,4.804926368244375,5.174659358095169,4.691606786167957,4.538594993489003,4.923144710439805,3.712919607533034,3.611264635420513,3.69576744327341,4.050824814292278,3.699809650160318,3.950403058380037,3.948193079586241,2.9121546203952144,4.110002270945264,3.4350709104511084
b3558,2.160155299287269,1.4702796935788842,4.084601561826022,4.415323032242718,4.504145117707062,4.499453655452774,4.24326177690971,4.4537953773130825,1.8378384177561085,1.424170192407355,1.8841351919430067,1.95779647282672,1.8766567743261449,1.6589787655824768,2.1004028104970422,1.527056490152915,1.9844754535126496,1.22430332021989
b3559,7.3836216614725565,7.343922347072998,7.650947577031397,7.621781166268619,7.657696600797219,7.727394807217599,7.462934275428843,7.538918129155354,8.374293735686896,8.461496518521477,8.191165103974718,7.474266505794517,7.372085100075094,7.414059447265718,7.243288542237817,7.507541002065218,7.199369951827317,7.443286196889507
b3560,7.423845931975999,6.66701027984363,7.198315569504298,7.152576607784363,7.311424346987791,7.275924742040639,7.003377098590724,6.964053317413884,8.518114591513491,8.477601806715017,8.39452032636431,7.212245021572358,7.049613870809128,7.128139094190778,7.410828186790745,6.719603115815371,7.407928330262545,6.89965564499534
b4553,5.188776491266856,5.1897633178763005,1.5406400574674222,2.4443950823542244,2.17187167307832,2.5635981091117723,1.7863103069304416,2.3007193018647243,4.767555106506028,4.832545979599476,4.794503186923516,5.525402773688962,5.363142219653046,5.346038297106285,5.080940097254098,5.547353038276333,5.032424308911139,5.490697174300513
b3561,3.6063774737039767,3.144213352633057,3.3301807449776653,3.3320387642813767,3.3508784358310684,3.5425183463335266,3.0917010209054387,3.2593629513489115,3.554997285014537,3.485599096860795,3.4394027373425637,3.5039872577270152,3.496523602965192,3.447550040407886,3.5566161902469293,3.177822104991953,3.6891524524601937,3.154969872105618
b3562,3.385265315049974,3.4499864802653404,5.54749125103596,5.423833823570191,5.510893474263621,5.483339498187652,5.490360868294211,5.460611010037325,3.975500405751512,3.436275093420456,3.482781484237847,3.361799988928032,3.537626730935334,3.422339807248594,3.195493479449366,3.857909802541178,3.404253154918691,3.738574355003019
b3563,1.2872396882609622,2.2905346879789543,3.5194537871047507,3.272137819518643,3.5291449978568217,3.389417770094622,3.553681703220503,3.5026232451961943,1.7065784263660426,1.6309259076598177,2.121791530557675,1.9122667105656503,2.4431003159371265,1.8263861238979184,2.1341370139220177,2.431728832852488,2.184942891467825,2.203760901978748
b3564,3.869120700756182,3.575059154148419,2.68095011520418,3.058076867039373,2.84725639390961,3.06919045555834,3.133762358124612,3.248204675337014,3.774236148583288,3.681486881496805,3.5569152812526585,3.723998780212662,3.756827111059477,3.473643618548432,3.7024212645018935,4.032049390353176,3.619139697878872,3.864383662738872
b3565,5.644088733872389,5.54476704745974,4.75360413055238,4.692153789098652,4.680655525328431,4.894124917589936,4.795470958604881,4.930608481518001,5.044033718361068,5.182995138181924,4.947164109999642,5.585393065025068,5.645166575944602,5.583663000784887,5.650093375282516,5.791483142453841,5.496779095611388,5.773961174632882
b3566,4.3817278412669625,4.079648422372685,5.255656881467606,5.5248542975634525,5.577663540271755,5.211769857445467,5.495135102722993,5.562858577650138,1.794537239761543,1.488347799090783,1.610034469407411,4.351897919530283,4.370149145552809,4.561203127047018,4.41503844437992,4.012409703057454,4.258284314657908,4.288188370911725
b3567,2.8980421461566346,2.4865107348422946,4.176844767004784,4.316187436203467,4.404027301006836,4.460957432989221,4.628232750391391,4.497191077889299,1.7412026450956954,1.7336132334144312,1.8653684953673075,2.833957284683526,2.887155595960947,2.543997832914805,2.730875330291698,2.438117087947524,2.728571317708937,2.551202901033944
b3568,3.5448223636811385,3.6596512234200937,5.411172756445346,5.5308082616875405,5.466696046096764,5.523689914163692,5.341173905502602,5.664222915330272,3.652154687096268,3.6930231215673777,4.128411589024557,3.7088510490232776,3.410189518486355,3.3918367409336208,3.539185463277761,3.777960715114134,3.48339021461758,3.949505211116089
b3569,4.277015972297291,3.441042627233817,4.199101198474056,4.104691419941087,4.165951727733814,4.21897470594277,4.1254378976453925,4.347692258947139,3.928684947216653,3.773301943397544,3.962227047871957,4.143788321176375,3.914638725466421,3.8458089266904856,4.199386765507819,3.726831579144535,4.2810694464799,3.528935811192838
b3570,9.210873945613004,8.5807382128721,12.327446096776608,12.159448814879555,12.47281417151192,12.493317291964075,12.302722079951977,12.241322671633617,11.11503330120926,10.756429596164912,11.34697358947716,9.29379362134988,9.28407016040804,9.37871755782681,9.335364183831109,8.55080306408411,9.260896726922804,8.625002526655955
b3571,3.0407159034360363,2.5484936998997494,1.703150671437036,1.8580189154970523,1.873185004900514,2.0924988692171564,1.597422526034261,1.8808015627306225,2.9748592945890437,2.542544605766775,2.84990035264979,3.102071351169431,2.88733279310729,3.026212700103962,2.882432074342803,2.557024634833705,3.116519510978469,2.595897355901833
b3572,8.17526963083795,6.9359555064149765,4.62275852792906,4.506567236663336,4.735658913309495,4.492098332883996,4.617981511800767,4.54304362465064,7.0319150332379365,7.11725643557509,6.962686109912159,7.793562633467243,7.513408393268969,7.691564749202204,8.11070123641586,6.918318854026668,8.147846032636853,7.028366539397758
b3573,4.015747662967177,2.9170467368895068,5.61568054767997,5.533083142570892,5.563241746279498,5.831807469194158,5.919523153782255,5.782902525220347,3.972761641120409,3.739530925227019,4.36590060033534,3.803517523808193,3.5118529135919454,3.563138138913586,3.4842268257719926,3.39425137927866,3.4123153696312274,3.323108839338898
b3574,6.688396287784573,5.310200798226812,6.566437209295376,6.383874951143438,6.472238218103726,6.67751060601657,6.540513347212892,6.513654013875833,5.479659662252143,5.619183462480718,5.615142030412324,6.1230373596727485,6.030339651655111,6.08057827491454,6.709603609947588,5.5190003046899365,6.547608834400927,5.573038292024015
b3575,2.4168368277246683,2.0073349886921115,2.4060140884646253,2.2345578261089782,2.841337828976408,2.4396357508438715,2.475159626900945,2.272826580148891,2.080394104131212,2.5024726127764527,2.4156396673327234,2.20028160116658,2.5699469944833853,2.165772414407902,2.8262696037700588,1.5390304873132543,2.6609101493049625,1.908603695536096
